customerID,Churn_Probability,Risk_Label,tenure,MonthlyCharges,TotalCharges,Segment,CLV_Enhanced,CLV_Tier,Churn,Priority,Retention_Strategy
4853-RULSV,0.3702,Low Risk,70,104.0,7250.15,Champions,7250.15,Premium,Yes,Low,No Action Needed
8098-TDCBU,0.0869,Low Risk,42,25.25,1108.2,At Risk,554.1,Medium Value,No,Low,No Action Needed
3551-GAEGL,0.1076,Low Risk,34,30.4,938.65,Inactive,391.1,Medium Value,No,Low,No Action Needed
4785-NKHCX,0.4196,Medium Risk,5,20.05,94.15,Inactive,23.54,Low Value,No,Medium,SMS Reminder
3196-NVXLZ,0.6324,Medium Risk,25,84.6,2088.05,At Risk,1218.03,High Value,No,High,Loyalty Reward
6275-YDUVO,0.861,High Risk,2,86.2,178.7,At Risk,89.35,Low Value,Yes,High,Email Campaign
0036-IHMOT,0.1754,Low Risk,55,103.7,5656.75,Champions,5185.35,Premium,No,Low,No Action Needed
0115-TFERT,0.7803,High Risk,21,111.2,2317.1,Champions,1930.92,High Value,Yes,Critical,Personal Relationship Manager
4178-EGMON,0.0555,Low Risk,70,88.0,5986.45,Champions,4988.71,Premium,No,Low,No Action Needed
4220-TINQT,0.6106,Medium Risk,61,106.35,6751.35,Champions,6751.35,Premium,No,High,Loyalty Reward
5318-YKDPV,0.0283,Low Risk,43,79.15,3566.6,Champions,2972.17,High Value,No,Low,No Action Needed
7975-TZMLR,0.6462,Medium Risk,47,103.1,4889.3,Champions,4481.86,Premium,No,High,Loyalty Reward
0295-QVKPB,0.5264,Medium Risk,5,63.95,318.1,At Risk,159.05,Low Value,No,Medium,SMS Reminder
4335-BSMJS,0.0305,Low Risk,62,25.8,1563.95,At Risk,912.3,High Value,No,Low,No Action Needed
2311-QYMUQ,0.7315,High Risk,16,89.45,1430.25,Loyal Customers,953.5,High Value,Yes,Critical,Personal Relationship Manager
3643-AHCFP,0.9477,High Risk,7,95.6,644.35,Loyal Customers,429.57,Medium Value,Yes,High,Discount Offer
9146-JRIOX,0.2879,Low Risk,14,25.55,372.45,Inactive,155.19,Low Value,No,Low,No Action Needed
3104-OWCGK,0.2115,Low Risk,60,90.95,5453.4,Champions,4998.95,Premium,Yes,Low,No Action Needed
5337-IIWKZ,0.2939,Low Risk,34,44.85,1442.6,At Risk,841.52,High Value,No,Low,No Action Needed
9101-BWFSS,0.5322,Medium Risk,50,108.55,5610.7,Champions,5143.14,Premium,Yes,High,Loyalty Reward
9650-VBUOG,0.0378,Low Risk,38,25.05,963.95,At Risk,481.98,Medium Value,No,Low,No Action Needed
3487-EARAT,0.1564,Low Risk,70,74.1,5222.3,Champions,4787.11,Premium,No,Low,No Action Needed
2672-TGEFF,0.6604,Medium Risk,37,88.8,3340.55,Loyal Customers,2505.41,High Value,No,High,Loyalty Reward
9231-ZJYAM,0.8652,High Risk,4,78.85,292.8,At Risk,146.4,Low Value,Yes,High,Email Campaign
4250-WAROZ,0.3271,Low Risk,60,93.25,5774.55,Champions,5293.34,Premium,No,Low,No Action Needed
8184-WMOFI,0.0948,Low Risk,62,71.4,4487.3,Champions,3739.42,Premium,No,Low,No Action Needed
6982-SSHFK,0.7444,High Risk,1,44.4,44.4,Inactive,14.8,Low Value,Yes,High,Email Campaign
6092-QZVPP,0.2073,Low Risk,36,79.2,2854.95,Champions,2379.12,High Value,No,Low,No Action Needed
4625-LAMOB,0.0207,Low Risk,44,20.4,905.55,Inactive,377.31,Medium Value,No,Low,No Action Needed
0727-BMPLR,0.6198,Medium Risk,55,100.0,5509.3,Champions,4591.08,Premium,Yes,High,Loyalty Reward
0392-BZIUW,0.0923,Low Risk,72,105.0,7589.8,Champions,7589.8,Premium,No,Low,No Action Needed
1038-ZAGBI,0.119,Low Risk,12,19.8,229.6,Inactive,76.53,Low Value,Yes,Low,No Action Needed
6549-NNDYT,0.4472,Medium Risk,13,30.85,394.1,Inactive,131.37,Low Value,No,Medium,SMS Reminder
3027-ZTDHO,0.9468,High Risk,1,89.9,89.9,At Risk,52.44,Low Value,Yes,High,Email Campaign
0422-OHQHQ,0.0532,Low Risk,15,20.55,295.95,Inactive,98.65,Low Value,No,Low,No Action Needed
6916-HIJSE,0.0265,Low Risk,65,84.85,5459.2,Champions,5004.27,Premium,No,Low,No Action Needed
2316-ESMLS,0.1162,Low Risk,12,33.15,444.75,Inactive,185.31,Medium Value,No,Low,No Action Needed
9778-OGKQZ,0.039,Low Risk,72,92.0,6782.15,Champions,6782.15,Premium,No,Low,No Action Needed
7408-OFWXJ,0.0337,Low Risk,72,89.8,6510.45,Champions,5967.91,Premium,No,Low,No Action Needed
6007-TCTST,0.0286,Low Risk,72,115.8,8476.5,Champions,8476.5,Premium,No,Low,No Action Needed
2252-NKNSI,0.032,Low Risk,52,85.15,4461.85,Champions,3718.21,Premium,No,Low,No Action Needed
8713-IGZSO,0.4487,Medium Risk,2,24.85,62.0,Inactive,20.67,Low Value,No,Medium,SMS Reminder
7905-TVXTA,0.6041,Medium Risk,5,64.35,352.65,At Risk,176.32,Medium Value,No,Medium,SMS Reminder
7695-PKLCZ,0.0115,Low Risk,68,20.5,1424.9,At Risk,712.45,Medium Value,No,Low,No Action Needed
2382-BCKQJ,0.5234,Medium Risk,62,100.15,6413.65,Champions,5879.18,Premium,Yes,High,Loyalty Reward
8374-UULRV,0.025,Low Risk,72,86.05,6309.65,Champions,5783.85,Premium,No,Low,No Action Needed
2207-NHRJK,0.7443,High Risk,1,50.8,50.8,Inactive,21.17,Low Value,Yes,High,Email Campaign
3224-DFQNQ,0.2136,Low Risk,66,89.0,5898.6,Champions,4915.5,Premium,No,Low,No Action Needed
5275-PMFUT,0.0131,Low Risk,72,64.8,4719.75,Champions,3933.12,Premium,No,Low,No Action Needed
4795-UXVCJ,0.0388,Low Risk,26,19.8,457.3,Inactive,152.43,Low Value,No,Low,No Action Needed
9777-IQHWP,0.0726,Low Risk,64,93.4,5822.3,Champions,5337.11,Premium,No,Low,No Action Needed
0947-MUGVO,0.7453,High Risk,20,73.65,1463.5,At Risk,853.71,High Value,Yes,Critical,Personal Relationship Manager
9944-HKVVB,0.9007,High Risk,3,95.1,307.4,Loyal Customers,204.93,Medium Value,Yes,High,Discount Offer
4124-MMETB,0.7614,High Risk,22,94.65,2104.55,Loyal Customers,1578.41,High Value,Yes,Critical,Personal Relationship Manager
3671-SHRSP,0.7527,High Risk,4,80.6,319.15,At Risk,159.57,Low Value,Yes,High,Email Campaign
0979-MOZQI,0.0255,Low Risk,62,39.0,2337.45,Loyal Customers,1558.3,High Value,No,Low,No Action Needed
2732-ISEZX,0.2673,Low Risk,5,20.5,104.3,Inactive,26.08,Low Value,No,Low,No Action Needed
3313-QKNKB,0.3014,Low Risk,59,85.55,5084.65,Loyal Customers,3813.49,Premium,Yes,Low,No Action Needed
0323-XWWTN,0.0674,Low Risk,3,26.4,121.25,Inactive,40.42,Low Value,No,Low,No Action Needed
1937-OTUKY,0.0378,Low Risk,72,98.2,7015.9,Champions,7015.9,Premium,No,Low,No Action Needed
1573-LGXBA,0.1745,Low Risk,57,97.55,5598.0,Champions,5131.5,Premium,No,Low,No Action Needed
1764-VUUMT,0.0089,Low Risk,66,19.95,1269.1,At Risk,634.55,Medium Value,No,Low,No Action Needed
5073-WXOYN,0.58,Medium Risk,60,50.8,3027.4,Loyal Customers,2018.27,High Value,Yes,High,Loyalty Reward
4713-ZBURT,0.1803,Low Risk,45,99.7,4634.35,Champions,3861.96,Premium,No,Low,No Action Needed
3050-GBUSH,0.7967,High Risk,3,34.8,113.95,Inactive,28.49,Low Value,No,High,Email Campaign
0207-MDKNV,0.7597,High Risk,15,105.1,1582.75,Champions,1318.96,High Value,Yes,Critical,Personal Relationship Manager
7876-AEHIG,0.1403,Low Risk,51,60.15,3077.0,Loyal Customers,2051.33,High Value,No,Low,No Action Needed
7945-HLKEA,0.0868,Low Risk,60,64.75,4039.5,Loyal Customers,3029.62,Premium,No,Low,No Action Needed
9342-VNIMQ,0.2417,Low Risk,33,54.65,1665.2,At Risk,971.37,High Value,No,Low,No Action Needed
9851-KIELU,0.5767,Medium Risk,10,110.1,1043.3,Champions,869.42,High Value,Yes,High,Loyalty Reward
3523-BRGUW,0.0269,Low Risk,26,19.3,504.2,Inactive,168.07,Medium Value,No,Low,No Action Needed
3908-BLSYF,0.829,High Risk,6,83.9,497.55,At Risk,248.78,Medium Value,Yes,High,Discount Offer
3199-NPKCN,0.4183,Medium Risk,67,111.25,7511.65,Champions,7511.65,Premium,No,High,Loyalty Reward
5170-PTRKA,0.0898,Low Risk,49,35.8,1782.0,At Risk,1039.5,High Value,No,Low,No Action Needed
4661-NJEUX,0.6836,Medium Risk,1,20.05,20.05,Inactive,5.01,Low Value,No,Medium,SMS Reminder
2123-AGEEN,0.8765,High Risk,7,84.35,609.65,At Risk,304.82,Medium Value,No,High,Discount Offer
1258-YMZNM,0.4089,Medium Risk,27,110.5,2857.6,Champions,2381.33,High Value,No,High,Loyalty Reward
0048-LUMLS,0.4012,Medium Risk,37,91.2,3247.55,Loyal Customers,2435.66,High Value,No,High,Loyalty Reward
7549-MYGPK,0.4633,Medium Risk,63,100.55,6215.35,Champions,6215.35,Premium,Yes,High,Loyalty Reward
5898-IGSLP,0.4607,Medium Risk,31,89.3,2823.0,Loyal Customers,2117.25,High Value,No,High,Loyalty Reward
3804-RVTGV,0.7351,High Risk,50,103.85,5017.9,Champions,4599.74,Premium,Yes,Critical,Personal Relationship Manager
6259-WJQLC,0.6863,Medium Risk,32,81.1,2619.25,Loyal Customers,1746.17,High Value,No,High,Loyalty Reward
9227-LUNBG,0.8252,High Risk,1,24.6,24.6,Inactive,6.15,Low Value,Yes,High,Email Campaign
7997-EASSD,0.0997,Low Risk,63,81.2,4965.1,Loyal Customers,3723.82,Premium,No,Low,No Action Needed
0730-KOAVE,0.5365,Medium Risk,30,94.3,2679.7,Champions,2233.08,High Value,No,High,Loyalty Reward
8975-SKGRX,0.1022,Low Risk,71,116.1,8310.55,Champions,8310.55,Premium,No,Low,No Action Needed
0678-RLHVP,0.3737,Low Risk,53,105.55,5682.25,Champions,5208.73,Premium,No,Low,No Action Needed
4315-MURBD,0.8945,High Risk,12,98.9,1120.95,Loyal Customers,840.71,High Value,Yes,Critical,Personal Relationship Manager
2267-FPIMA,0.5088,Medium Risk,50,94.4,4914.9,Champions,4095.75,Premium,No,High,Loyalty Reward
1051-GEJLJ,0.3614,Low Risk,2,19.5,27.55,Inactive,6.89,Low Value,No,Low,No Action Needed
9734-YWGEX,0.8992,High Risk,9,98.3,923.5,Loyal Customers,615.67,Medium Value,Yes,High,Discount Offer
2719-BDAQO,0.6549,Medium Risk,17,93.85,1625.65,Loyal Customers,1219.24,High Value,Yes,High,Loyalty Reward
5285-MVEHD,0.5689,Medium Risk,56,105.6,6068.65,Champions,6068.65,Premium,No,High,Loyalty Reward
0379-DJQHR,0.0394,Low Risk,67,81.35,5398.6,Champions,4948.72,Premium,No,Low,No Action Needed
0781-LKXBR,0.9082,High Risk,9,100.5,918.6,Loyal Customers,612.4,Medium Value,Yes,High,Discount Offer
5543-QDCRY,0.6972,Medium Risk,4,56.4,234.85,Inactive,97.85,Low Value,No,Medium,SMS Reminder
0297-RBCSG,0.2067,Low Risk,19,65.35,1231.85,At Risk,718.58,Medium Value,No,Low,No Action Needed
4694-PHWFW,0.2496,Low Risk,8,19.95,170.9,Inactive,42.72,Low Value,No,Low,No Action Needed
0835-JKADZ,0.1404,Low Risk,71,111.25,7984.15,Champions,7984.15,Premium,No,Low,No Action Needed
1907-UBQFC,0.7977,High Risk,10,72.85,688.65,At Risk,401.71,Medium Value,Yes,High,Discount Offer
7508-SMHXL,0.7632,High Risk,15,89.0,1288.3,Loyal Customers,858.87,High Value,No,Critical,Personal Relationship Manager
3865-YIOTT,0.1637,Low Risk,72,106.1,7848.5,Champions,7848.5,Premium,No,Low,No Action Needed
5993-BQHEA,0.0708,Low Risk,12,20.05,267.0,Inactive,89.0,Low Value,No,Low,No Action Needed
6024-RUGGH,0.0092,Low Risk,72,25.2,1798.9,At Risk,1049.36,High Value,No,Low,No Action Needed
6513-EECDB,0.9365,High Risk,1,73.55,73.55,At Risk,36.78,Low Value,Yes,High,Email Campaign
3956-CJUST,0.4899,Medium Risk,23,75.4,1643.55,At Risk,958.74,High Value,No,High,Loyalty Reward
4079-WWQQQ,0.0109,Low Risk,72,65.55,4807.45,Champions,4006.21,Premium,No,Low,No Action Needed
6103-BOCOU,0.7097,High Risk,26,80.7,2193.0,At Risk,1279.25,High Value,No,Critical,Personal Relationship Manager
5149-TGWDZ,0.5037,Medium Risk,21,104.55,2239.4,Champions,1866.17,High Value,No,High,Loyalty Reward
7471-WNSUF,0.0389,Low Risk,60,24.15,1505.9,At Risk,878.44,High Value,No,Low,No Action Needed
8942-DBMHZ,0.1931,Low Risk,12,20.45,255.35,Inactive,85.12,Low Value,No,Low,No Action Needed
4301-VVZKA,0.7892,High Risk,16,75.4,1189.4,At Risk,693.82,Medium Value,No,High,Discount Offer
9199-PWQVC,0.1931,Low Risk,63,79.7,4786.15,Champions,4387.3,Premium,No,Low,No Action Needed
4824-GUCBY,0.5796,Medium Risk,22,81.7,1820.9,At Risk,1062.19,High Value,No,High,Loyalty Reward
5393-HJZSM,0.1867,Low Risk,32,76.3,2404.15,Champions,2003.46,High Value,No,Low,No Action Needed
7074-IEVOJ,0.896,High Risk,3,79.4,205.05,At Risk,102.52,Low Value,Yes,High,Email Campaign
9625-QSTYE,0.7443,High Risk,13,81.15,952.3,At Risk,555.51,Medium Value,Yes,High,Discount Offer
0862-PRCBS,0.1594,Low Risk,68,103.75,7039.45,Champions,7039.45,Premium,No,Low,No Action Needed
8812-ZRHFP,0.2633,Low Risk,30,86.45,2538.05,Loyal Customers,1692.03,High Value,No,Low,No Action Needed
5146-CBVOE,0.5377,Medium Risk,16,75.1,1212.85,At Risk,707.5,Medium Value,No,Medium,SMS Reminder
0454-OKRCT,0.0325,Low Risk,33,80.6,2651.1,Loyal Customers,1767.4,High Value,No,Low,No Action Needed
5787-KXGIY,0.0029,Low Risk,72,19.3,1304.8,At Risk,652.4,Medium Value,No,Low,No Action Needed
4750-ZRXIU,0.9236,High Risk,4,84.6,360.1,At Risk,180.05,Medium Value,Yes,High,Discount Offer
4198-VFOEA,0.1389,Low Risk,12,33.6,435.45,Inactive,181.44,Medium Value,No,Low,No Action Needed
6630-UJZMY,0.9053,High Risk,4,83.25,308.05,At Risk,154.02,Low Value,No,High,Email Campaign
6400-BWQKW,0.7188,High Risk,6,79.05,434.5,At Risk,217.25,Medium Value,Yes,High,Discount Offer
2692-AQCPF,0.2851,Low Risk,65,108.05,7118.9,Champions,7118.9,Premium,No,Low,No Action Needed
0347-UBKUZ,0.2129,Low Risk,15,19.9,320.45,Inactive,106.82,Low Value,No,Low,No Action Needed
0835-DUUIQ,0.0856,Low Risk,24,21.05,531.55,Inactive,177.18,Medium Value,No,Low,No Action Needed
0811-GSDTP,0.3891,Low Risk,13,30.15,382.2,Inactive,127.4,Low Value,No,Low,No Action Needed
7567-ECMCM,0.5668,Medium Risk,24,79.85,2001.0,At Risk,1167.25,High Value,No,High,Loyalty Reward
6115-ZTBFQ,0.0178,Low Risk,72,65.5,4919.7,Champions,4099.75,Premium,No,Low,No Action Needed
6353-BRMMA,0.5321,Medium Risk,54,104.1,5645.8,Champions,5175.32,Premium,No,High,Loyalty Reward
6680-WKXRZ,0.8408,High Risk,3,74.4,215.8,At Risk,107.9,Low Value,Yes,High,Email Campaign
6231-WFGFH,0.2522,Low Risk,4,20.5,77.6,Inactive,19.4,Low Value,No,Low,No Action Needed
9904-EHEVJ,0.6339,Medium Risk,32,91.35,2896.55,Champions,2413.79,High Value,No,High,Loyalty Reward
7028-DVOIQ,0.8161,High Risk,35,99.05,3395.8,Champions,2829.83,High Value,Yes,Critical,Personal Relationship Manager
6169-PPETC,0.0265,Low Risk,35,20.5,759.35,Inactive,316.4,Medium Value,No,Low,No Action Needed
4208-UFFGW,0.7357,High Risk,2,44.95,85.15,Inactive,28.38,Low Value,Yes,High,Email Campaign
8584-KMVXD,0.7257,High Risk,8,75.6,535.55,At Risk,267.77,Medium Value,No,High,Discount Offer
8467-WYNSR,0.1873,Low Risk,22,55.1,1253.15,At Risk,626.58,Medium Value,No,Low,No Action Needed
0851-DFJKB,0.463,Medium Risk,15,58.95,955.15,At Risk,557.17,Medium Value,No,Medium,SMS Reminder
5382-SOYZL,0.8412,High Risk,22,95.1,2162.6,Loyal Customers,1621.95,High Value,No,Critical,Personal Relationship Manager
9448-REEVD,0.7385,High Risk,1,44.7,44.7,Inactive,14.9,Low Value,Yes,High,Email Campaign
3261-CQXOL,0.0106,Low Risk,71,25.45,1813.35,At Risk,1057.79,High Value,No,Low,No Action Needed
8388-FYNPZ,0.566,Medium Risk,4,56.75,245.15,Inactive,102.15,Low Value,No,Medium,SMS Reminder
4002-BQWPQ,0.147,Low Risk,25,81.75,2028.8,Loyal Customers,1521.6,High Value,No,Low,No Action Needed
5651-YLPRD,0.6926,Medium Risk,32,86.1,2723.75,Loyal Customers,1815.83,High Value,No,High,Loyalty Reward
2826-DXLQO,0.6086,Medium Risk,7,29.8,220.45,Inactive,55.11,Low Value,No,Medium,SMS Reminder
4378-BZYFP,0.0464,Low Risk,17,20.5,365.8,Inactive,121.93,Low Value,No,Low,No Action Needed
9489-UTFKA,0.407,Medium Risk,8,60.9,551.95,Inactive,229.98,Medium Value,No,Medium,SMS Reminder
4849-PYRLQ,0.0408,Low Risk,56,73.25,4054.2,Champions,3716.35,Premium,No,Low,No Action Needed
9117-SHLZX,0.7759,High Risk,1,45.7,45.7,Inactive,15.23,Low Value,Yes,High,Email Campaign
9889-TMAHG,0.7628,High Risk,8,100.3,832.35,Loyal Customers,554.9,Medium Value,Yes,High,Discount Offer
4541-RMRLG,0.4873,Medium Risk,7,19.25,112.3,Inactive,28.08,Low Value,Yes,Medium,SMS Reminder
7764-BDPEE,0.3064,Low Risk,3,20.85,60.65,Inactive,15.16,Low Value,No,Low,No Action Needed
3429-IFLEM,0.0346,Low Risk,71,77.35,5550.1,Champions,5087.59,Premium,No,Low,No Action Needed
3158-MOERK,0.9465,High Risk,2,96.0,174.8,Loyal Customers,116.53,Low Value,Yes,High,Email Campaign
7294-TMAOP,0.9324,High Risk,1,90.55,90.55,At Risk,52.82,Low Value,Yes,High,Email Campaign
5002-GCQFH,0.4876,Medium Risk,49,93.85,4733.1,Champions,3944.25,Premium,No,High,Loyalty Reward
0556-FJEGU,0.0307,Low Risk,58,70.1,4048.95,Loyal Customers,3036.71,Premium,No,Low,No Action Needed
8919-FYFQZ,0.6031,Medium Risk,44,30.35,1359.7,Inactive,566.54,Medium Value,Yes,Medium,SMS Reminder
0604-THJFP,0.0243,Low Risk,59,75.95,4542.35,Champions,3785.29,Premium,No,Low,No Action Needed
2834-JRTUA,0.358,Low Risk,71,108.05,7532.15,Champions,7532.15,Premium,Yes,Low,No Action Needed
5875-YPQFJ,0.9358,High Risk,1,69.9,69.9,Inactive,23.3,Low Value,Yes,High,Email Campaign
5879-SESNB,0.7977,High Risk,11,75.25,888.65,At Risk,518.38,Medium Value,No,High,Discount Offer
6646-QVXLR,0.5367,Medium Risk,62,103.75,6383.35,Champions,6383.35,Premium,Yes,High,Loyalty Reward
6461-PPAXN,0.051,Low Risk,35,54.95,1916.0,At Risk,1117.67,High Value,No,Low,No Action Needed
3318-ISQFQ,0.2167,Low Risk,20,19.5,413.0,Inactive,137.67,Low Value,No,Low,No Action Needed
1106-HRLKZ,0.0261,Low Risk,40,19.6,808.95,Inactive,337.06,Medium Value,No,Low,No Action Needed
2483-XSSMZ,0.1409,Low Risk,39,47.85,1886.4,At Risk,1100.4,High Value,No,Low,No Action Needed
8603-IJWDN,0.9515,High Risk,1,86.6,86.6,At Risk,43.3,Low Value,Yes,High,Email Campaign
8165-ZJRNM,0.0097,Low Risk,72,23.75,1679.25,At Risk,979.56,High Value,No,Low,No Action Needed
9369-XFEHK,0.6246,Medium Risk,33,80.6,2656.5,Loyal Customers,1771.0,High Value,Yes,High,Loyalty Reward
2604-XVDAM,0.3948,Low Risk,12,43.8,540.95,Inactive,225.4,Medium Value,No,Low,No Action Needed
3717-OFRTN,0.602,Medium Risk,1,19.75,19.75,Inactive,4.94,Low Value,No,Medium,SMS Reminder
9046-JBFWA,0.1075,Low Risk,27,19.15,537.35,Inactive,179.12,Medium Value,No,Low,No Action Needed
3280-NMUVX,0.034,Low Risk,34,19.6,678.8,Inactive,282.83,Medium Value,No,Low,No Action Needed
1206-EHBDD,0.0493,Low Risk,56,80.3,4513.65,Loyal Customers,3385.24,Premium,No,Low,No Action Needed
8361-LBRDI,0.0418,Low Risk,58,24.35,1423.85,At Risk,830.58,High Value,No,Low,No Action Needed
4883-KCPZJ,0.076,Low Risk,22,25.25,555.4,Inactive,231.42,Medium Value,No,Low,No Action Needed
9108-EQPNQ,0.0743,Low Risk,10,26.1,225.55,Inactive,93.98,Low Value,No,Low,No Action Needed
7277-KAMWT,0.033,Low Risk,13,20.0,268.45,Inactive,89.48,Low Value,No,Low,No Action Needed
3842-IYKUE,0.5098,Medium Risk,35,85.3,2917.5,Loyal Customers,2188.12,High Value,Yes,High,Loyalty Reward
6641-XRPSU,0.571,Medium Risk,34,70.0,2416.1,At Risk,1208.05,High Value,Yes,High,Loyalty Reward
1374-DMZUI,0.945,High Risk,4,94.3,424.45,Loyal Customers,282.97,Medium Value,Yes,High,Discount Offer
2545-LXYVJ,0.0079,Low Risk,72,20.7,1492.1,At Risk,746.05,Medium Value,No,Low,No Action Needed
3234-VKACU,0.6785,Medium Risk,2,70.3,132.4,At Risk,66.2,Low Value,No,Medium,SMS Reminder
8357-EQXFO,0.9074,High Risk,7,95.35,660.9,Loyal Customers,440.6,Medium Value,Yes,High,Discount Offer
1989-PRJHP,0.6849,Medium Risk,27,75.5,1893.95,At Risk,1104.8,High Value,Yes,High,Loyalty Reward
8120-JDCAM,0.7593,High Risk,4,69.55,284.9,Inactive,94.97,Low Value,No,High,Email Campaign
8917-FAEMR,0.03,Low Risk,37,19.85,784.25,Inactive,326.77,Medium Value,No,Low,No Action Needed
7047-YXDMZ,0.1346,Low Risk,21,20.0,417.7,Inactive,139.23,Low Value,No,Low,No Action Needed
2858-EIMXH,0.5631,Medium Risk,53,95.85,5016.25,Champions,4180.21,Premium,No,High,Loyalty Reward
9524-EGPJC,0.7827,High Risk,18,90.1,1612.75,Loyal Customers,1209.56,High Value,Yes,Critical,Personal Relationship Manager
6993-OHLXR,0.8006,High Risk,2,68.95,119.75,Inactive,39.92,Low Value,Yes,High,Email Campaign
8818-XYFCQ,0.6419,Medium Risk,32,99.55,3204.65,Champions,2670.54,High Value,Yes,High,Loyalty Reward
6419-ZTTLE,0.0727,Low Risk,23,20.75,485.2,Inactive,161.73,Low Value,No,Low,No Action Needed
0929-HYQEW,0.6258,Medium Risk,3,50.15,160.85,Inactive,67.02,Low Value,No,Medium,SMS Reminder
6614-YOLAC,0.0137,Low Risk,71,58.65,4145.25,Loyal Customers,3108.94,Premium,No,Low,No Action Needed
7426-RHZGU,0.7696,High Risk,9,95.9,827.45,Loyal Customers,551.63,Medium Value,No,High,Discount Offer
4065-JJAVA,0.7317,High Risk,1,49.5,49.5,Inactive,20.62,Low Value,No,High,Email Campaign
4695-VADHF,0.4331,Medium Risk,18,57.45,990.85,At Risk,495.42,Medium Value,Yes,Medium,SMS Reminder
3863-IUBJR,0.3064,Low Risk,12,53.65,696.35,At Risk,348.18,Medium Value,Yes,Low,No Action Needed
7649-SIJJF,0.0074,Low Risk,71,80.1,5585.4,Champions,5119.95,Premium,No,Low,No Action Needed
9361-YNQWJ,0.0367,Low Risk,64,24.4,1601.2,At Risk,934.03,High Value,No,Low,No Action Needed
3748-FVMZZ,0.6956,Medium Risk,4,40.05,162.45,Inactive,67.69,Low Value,No,Medium,SMS Reminder
9391-TTOYH,0.1774,Low Risk,23,19.5,470.2,Inactive,156.73,Low Value,No,Low,No Action Needed
1452-XRSJV,0.2188,Low Risk,39,51.05,2066.0,At Risk,1205.17,High Value,No,Low,No Action Needed
3422-WJOYD,0.0821,Low Risk,28,54.35,1426.45,At Risk,713.22,Medium Value,No,Low,No Action Needed
8242-SOQUO,0.8656,High Risk,5,84.7,392.5,At Risk,196.25,Medium Value,No,High,Discount Offer
7460-ITWWP,0.6072,Medium Risk,45,86.1,3861.45,Loyal Customers,2574.3,High Value,No,High,Loyalty Reward
7147-AYBAA,0.5292,Medium Risk,37,70.35,2552.9,At Risk,1276.45,High Value,No,High,Loyalty Reward
7868-TMWMZ,0.1824,Low Risk,60,110.0,6668.35,Champions,6668.35,Premium,No,Low,No Action Needed
4822-RVYBB,0.9348,High Risk,8,100.6,819.4,Loyal Customers,546.27,Medium Value,Yes,High,Discount Offer
6732-FZUGP,0.2096,Low Risk,47,94.9,4615.25,Champions,3846.04,Premium,No,Low,No Action Needed
8436-BJUMM,0.7238,High Risk,26,83.75,2070.6,At Risk,1207.85,High Value,Yes,Critical,Personal Relationship Manager
4184-TJFAN,0.7695,High Risk,3,88.3,273.75,At Risk,159.69,Low Value,Yes,High,Email Campaign
8329-GWVPJ,0.378,Low Risk,50,69.75,3557.7,At Risk,1778.85,High Value,No,Low,No Action Needed
1352-VHKAJ,0.1264,Low Risk,27,71.6,1957.1,Loyal Customers,1304.73,High Value,No,Low,No Action Needed
4145-UQXUQ,0.8889,High Risk,8,92.1,729.95,Loyal Customers,486.63,Medium Value,Yes,High,Discount Offer
2632-TACXW,0.0193,Low Risk,62,23.65,1416.75,At Risk,826.44,High Value,No,Low,No Action Needed
8146-QQKZH,0.0169,Low Risk,71,81.85,5924.4,Champions,5430.7,Premium,No,Low,No Action Needed
1767-CJKBA,0.0159,Low Risk,66,25.1,1697.7,At Risk,990.32,High Value,No,Low,No Action Needed
6445-TNRXS,0.2343,Low Risk,68,114.7,7849.85,Champions,7849.85,Premium,No,Low,No Action Needed
4581-LNWUM,0.6395,Medium Risk,13,49.15,649.4,At Risk,324.7,Medium Value,No,Medium,SMS Reminder
4869-EPIUS,0.2753,Low Risk,56,80.9,4557.5,Loyal Customers,3418.12,Premium,No,Low,No Action Needed
9948-YPTDG,0.5916,Medium Risk,38,79.45,3013.05,Loyal Customers,2008.7,High Value,Yes,High,Loyalty Reward
1236-WFCDV,0.7221,High Risk,14,90.45,1266.1,Loyal Customers,844.07,High Value,Yes,Critical,Personal Relationship Manager
1915-OAKWD,0.062,Low Risk,16,19.3,360.35,Inactive,120.12,Low Value,No,Low,No Action Needed
7296-PIXQY,0.7355,High Risk,14,70.2,1046.5,Inactive,436.04,Medium Value,No,High,Discount Offer
4883-QICIH,0.5299,Medium Risk,32,69.75,2347.9,At Risk,1173.95,High Value,Yes,High,Loyalty Reward
