customerID,Churn_Probability,Risk_Label,tenure,MonthlyCharges,TotalCharges,Segment,CLV_Enhanced,CLV_Tier,Churn,Priority,Retention_Strategy,Revenue_at_Risk
3506-OVLKD,0.0803,Low Risk,35,26.2,954.9,At Risk,477.45,Medium Value,No,Low,No Action Needed,38.34
9172-ANCRX,0.8875,High Risk,10,98.7,973.25,Loyal Customers,729.94,Medium Value,Yes,High,Discount Offer,647.82
6650-VJONK,0.7759,High Risk,1,43.85,43.85,Inactive,14.62,Low Value,No,High,Email Campaign,11.34
2178-PMGCJ,0.5506,Medium Risk,22,69.7,1490.4,Inactive,621.0,Medium Value,No,Medium,SMS Reminder,341.92
7492-TAFJD,0.0647,Low Risk,7,38.55,280.0,Inactive,116.67,Low Value,No,Low,No Action Needed,7.55
2773-MADBQ,0.0438,Low Risk,36,53.1,1901.25,Loyal Customers,1267.5,High Value,No,Low,No Action Needed,55.52
6016-LVTJQ,0.1049,Low Risk,34,20.65,716.4,Inactive,298.5,Medium Value,No,Low,No Action Needed,31.31
7860-KSUGX,0.0234,Low Risk,72,64.45,4720.0,Loyal Customers,3540.0,Premium,No,Low,No Action Needed,82.84
8966-KZXXA,0.0377,Low Risk,36,25.1,930.95,At Risk,465.48,Medium Value,No,Low,No Action Needed,17.55
6910-HADCM,0.9179,High Risk,1,76.35,76.35,At Risk,38.17,Low Value,Yes,High,Email Campaign,35.04
4816-LXZYW,0.73,High Risk,23,79.15,1676.95,At Risk,978.22,High Value,Yes,Critical,Personal Relationship Manager,714.1
9606-PBKBQ,0.7979,High Risk,32,85.0,2642.05,Loyal Customers,1761.37,High Value,Yes,Critical,Personal Relationship Manager,1405.4
5149-QYTTU,0.047,Low Risk,71,95.15,6770.85,Champions,6770.85,Premium,No,Low,No Action Needed,318.23
2070-XYMFH,0.6285,Medium Risk,23,79.35,1835.3,At Risk,1070.59,High Value,No,High,Loyalty Reward,672.87
2085-BOJKI,0.5257,Medium Risk,17,96.65,1588.25,Loyal Customers,1191.19,High Value,No,High,Loyalty Reward,626.21
0817-HSUSE,0.6936,Medium Risk,1,75.5,75.5,At Risk,44.04,Low Value,No,Medium,SMS Reminder,30.55
5442-PPTJY,0.0393,Low Risk,12,19.7,258.35,Inactive,86.12,Low Value,No,Low,No Action Needed,3.38
1927-QEWMY,0.0059,Low Risk,72,20.5,1502.25,At Risk,751.12,Medium Value,No,Low,No Action Needed,4.43
1663-MHLHE,0.3388,Low Risk,1,19.2,19.2,Inactive,4.8,Low Value,No,Low,No Action Needed,1.63
5663-QBGIS,0.1999,Low Risk,72,98.35,6929.4,Champions,6351.95,Premium,No,Low,No Action Needed,1269.75
4450-MDZFX,0.2423,Low Risk,60,74.35,4453.3,Loyal Customers,3339.98,Premium,No,Low,No Action Needed,809.28
6701-DHKWQ,0.0583,Low Risk,61,51.35,3244.4,Loyal Customers,2433.3,High Value,No,Low,No Action Needed,141.86
7554-AKDQF,0.4867,Medium Risk,6,45.65,323.45,Inactive,107.82,Low Value,No,Medium,SMS Reminder,52.48
3536-IQCTX,0.7225,High Risk,32,85.3,2661.1,Loyal Customers,1774.07,High Value,Yes,Critical,Personal Relationship Manager,1281.77
4911-BANWH,0.6544,Medium Risk,31,86.55,2697.4,Loyal Customers,1798.27,High Value,Yes,High,Loyalty Reward,1176.79
8496-EJAUI,0.587,Medium Risk,19,73.85,1424.5,At Risk,830.96,High Value,Yes,High,Loyalty Reward,487.77
0794-YVSGE,0.0075,Low Risk,72,20.3,1401.15,At Risk,700.58,Medium Value,No,Low,No Action Needed,5.25
5423-BHIXO,0.3762,Low Risk,32,54.2,1739.6,At Risk,1014.77,High Value,No,Low,No Action Needed,381.76
6908-VVYHM,0.5833,Medium Risk,65,90.65,5931.0,Champions,5436.75,Premium,No,High,Loyalty Reward,3171.26
2959-EEXWB,0.3513,Low Risk,45,50.9,2333.85,At Risk,1361.41,High Value,No,Low,No Action Needed,478.26
1839-UMACK,0.0908,Low Risk,42,25.05,949.85,At Risk,474.92,Medium Value,No,Low,No Action Needed,43.12
3030-YDNRM,0.8538,High Risk,8,74.85,572.45,At Risk,286.23,Medium Value,No,High,Discount Offer,244.38
7321-KKSDU,0.0258,Low Risk,32,20.5,696.8,Inactive,290.33,Medium Value,No,Low,No Action Needed,7.49
3402-XRIUO,0.2184,Low Risk,22,63.55,1381.8,At Risk,806.05,Medium Value,No,Low,No Action Needed,176.04
3132-TVFDZ,0.6829,Medium Risk,57,44.85,2572.95,Loyal Customers,1715.3,High Value,Yes,High,Loyalty Reward,1171.38
8286-AFUYI,0.7346,High Risk,1,47.95,47.95,Inactive,19.98,Low Value,No,High,Email Campaign,14.68
8080-DDEMJ,0.8788,High Risk,1,45.1,45.1,Inactive,15.03,Low Value,Yes,High,Email Campaign,13.21
8356-WUAOJ,0.8421,High Risk,1,45.0,45.0,Inactive,15.0,Low Value,No,High,Email Campaign,12.63
6365-MTGZX,0.6907,Medium Risk,24,96.0,2122.45,Loyal Customers,1591.84,High Value,Yes,High,Loyalty Reward,1099.48
1349-WXNGG,0.6078,Medium Risk,1,20.05,20.05,Inactive,5.01,Low Value,Yes,Medium,SMS Reminder,3.05
8058-DMYRU,0.7541,High Risk,54,90.05,4931.8,Champions,4109.83,Premium,No,Critical,Personal Relationship Manager,3099.22
9350-ZXYJC,0.0852,Low Risk,4,25.3,116.95,Inactive,38.98,Low Value,No,Low,No Action Needed,3.32
6990-YNRIO,0.3135,Low Risk,65,108.65,6937.95,Champions,6937.95,Premium,Yes,Low,No Action Needed,2175.05
8958-JPTRR,0.1016,Low Risk,56,24.3,1261.7,At Risk,735.99,Medium Value,No,Low,No Action Needed,74.78
6959-GQEGV,0.4487,Medium Risk,45,75.95,3273.8,Loyal Customers,2455.35,High Value,No,High,Loyalty Reward,1101.72
3173-WSSUE,0.0063,Low Risk,71,19.7,1415.85,At Risk,707.92,Medium Value,No,Low,No Action Needed,4.46
1265-HVPZB,0.0849,Low Risk,59,66.4,3958.2,Loyal Customers,2968.65,High Value,No,Low,No Action Needed,252.04
4115-UMJFQ,0.0954,Low Risk,69,35.75,2492.25,Loyal Customers,1661.5,High Value,No,Low,No Action Needed,158.51
7369-TRPFD,0.0095,Low Risk,19,18.8,279.2,Inactive,93.07,Low Value,No,Low,No Action Needed,0.88
1098-KFQEC,0.067,Low Risk,55,19.4,1083.0,Inactive,451.25,Medium Value,No,Low,No Action Needed,30.23
7190-XHTWJ,0.0191,Low Risk,38,19.3,755.5,Inactive,314.79,Medium Value,No,Low,No Action Needed,6.01
0621-TWIEM,0.5527,Medium Risk,10,45.55,402.6,Inactive,167.75,Medium Value,Yes,Medium,SMS Reminder,92.72
3537-RYBHH,0.3417,Low Risk,47,67.45,3252.0,Loyal Customers,2168.0,High Value,No,Low,No Action Needed,740.81
2485-ITVKB,0.8347,High Risk,2,35.1,68.75,Inactive,17.19,Low Value,Yes,High,Email Campaign,14.35
3669-OYSJI,0.7281,High Risk,1,46.2,46.2,Inactive,15.4,Low Value,Yes,High,Email Campaign,11.21
1612-EOHDH,0.7944,High Risk,1,45.15,45.15,Inactive,15.05,Low Value,Yes,High,Email Campaign,11.96
6702-OHFWR,0.9384,High Risk,1,43.3,43.3,Inactive,18.04,Low Value,Yes,High,Email Campaign,16.93
5296-BFCYD,0.0232,Low Risk,46,20.1,936.85,Inactive,390.35,Medium Value,No,Low,No Action Needed,9.06
4510-PYUSH,0.4436,Medium Risk,38,57.15,2250.65,At Risk,1312.88,High Value,Yes,High,Loyalty Reward,582.39
9359-JANWS,0.0537,Low Risk,65,58.9,3857.1,Loyal Customers,2892.82,High Value,No,Low,No Action Needed,155.34
7517-SAWMO,0.6796,Medium Risk,19,73.2,1441.1,At Risk,840.64,High Value,Yes,High,Loyalty Reward,571.3
4143-HHPMK,0.6573,Medium Risk,52,85.35,4338.6,Loyal Customers,2892.4,High Value,Yes,High,Loyalty Reward,1901.17
3279-DYZQM,0.0088,Low Risk,71,19.45,1378.45,At Risk,689.22,Medium Value,No,Low,No Action Needed,6.07
7054-LGEQW,0.7469,High Risk,1,45.95,45.95,Inactive,15.32,Low Value,Yes,High,Email Campaign,11.44
0523-VNGTF,0.4562,Medium Risk,52,50.5,2566.3,Loyal Customers,1710.87,High Value,No,High,Loyalty Reward,780.5
9575-IWCAZ,0.1665,Low Risk,6,25.1,171.0,Inactive,57.0,Low Value,No,Low,No Action Needed,9.49
7105-MXJLL,0.2177,Low Risk,26,60.7,1597.4,At Risk,798.7,Medium Value,No,Low,No Action Needed,173.88
7064-FRRSW,0.5828,Medium Risk,48,99.0,4744.35,Champions,3953.63,Premium,No,High,Loyalty Reward,2304.18
7940-UQQUG,0.1682,Low Risk,64,104.4,6721.6,Champions,6721.6,Premium,No,Low,No Action Needed,1130.57
0923-PNFUB,0.7807,High Risk,3,83.75,247.25,At Risk,123.62,Low Value,Yes,High,Email Campaign,96.51
3961-SXAXY,0.7759,High Risk,1,44.05,44.05,Inactive,14.68,Low Value,No,High,Email Campaign,11.39
7010-BRBUU,0.0094,Low Risk,72,24.1,1734.65,At Risk,1011.88,High Value,No,Low,No Action Needed,9.51
3566-HJGPK,0.7759,High Risk,1,45.55,45.55,Inactive,15.18,Low Value,No,High,Email Campaign,11.78
3062-ICYZQ,0.5298,Medium Risk,51,93.8,4539.35,Champions,3782.79,Premium,No,High,Loyalty Reward,2004.12
9938-PRCVK,0.0372,Low Risk,41,19.7,804.25,Inactive,335.1,Medium Value,No,Low,No Action Needed,12.47
0973-KYVNF,0.0233,Low Risk,72,70.65,5011.15,Champions,4175.96,Premium,No,Low,No Action Needed,97.3
5129-HHMZC,0.0521,Low Risk,43,86.45,3574.5,Champions,2978.75,High Value,No,Low,No Action Needed,155.19
9637-CDTKZ,0.0341,Low Risk,72,114.1,8086.4,Champions,8086.4,Premium,No,Low,No Action Needed,275.75
3946-JEWRQ,0.5252,Medium Risk,47,95.2,4563.0,Champions,3802.5,Premium,No,High,Loyalty Reward,1997.07
7873-CVMAW,0.025,Low Risk,72,88.55,6362.35,Champions,5832.15,Premium,No,Low,No Action Needed,145.8
0463-WZZKO,0.3248,Low Risk,3,20.75,67.1,Inactive,16.77,Low Value,No,Low,No Action Needed,5.45
3494-JCHRQ,0.9305,High Risk,1,70.05,70.05,Inactive,23.35,Low Value,Yes,High,Email Campaign,21.73
6474-FVJLC,0.9004,High Risk,2,86.0,165.45,At Risk,82.72,Low Value,Yes,High,Email Campaign,74.48
4524-QCSSM,0.4865,Medium Risk,26,44.65,1156.55,At Risk,578.28,Medium Value,No,Medium,SMS Reminder,281.33
5832-EXGTT,0.2559,Low Risk,29,60.2,1834.15,At Risk,917.08,High Value,No,Low,No Action Needed,234.68
8840-DQLGN,0.3659,Low Risk,35,100.5,3653.35,Champions,3348.9,Premium,Yes,Low,No Action Needed,1225.36
2039-JONDJ,0.0809,Low Risk,27,55.45,1477.65,At Risk,738.82,Medium Value,No,Low,No Action Needed,59.77
7217-JYHOQ,0.1629,Low Risk,24,70.3,1706.45,At Risk,995.43,High Value,No,Low,No Action Needed,162.16
6695-FRVEC,0.0214,Low Risk,67,60.4,3953.7,Loyal Customers,2965.27,High Value,No,Low,No Action Needed,63.46
4547-LYTDD,0.7133,High Risk,16,72.65,1194.3,At Risk,696.68,Medium Value,Yes,High,Discount Offer,496.94
9894-QMIMJ,0.1247,Low Risk,23,55.8,1327.85,At Risk,663.92,Medium Value,No,Low,No Action Needed,82.79
8069-YQQAJ,0.519,Medium Risk,14,31.1,419.7,Inactive,139.9,Low Value,No,Medium,SMS Reminder,72.61
6770-XUAGN,0.6569,Medium Risk,1,21.0,21.0,Inactive,5.25,Low Value,Yes,Medium,SMS Reminder,3.45
4193-ORFCL,0.8533,High Risk,1,45.1,45.1,Inactive,15.03,Low Value,Yes,High,Email Campaign,12.83
1636-NTNCO,0.7249,High Risk,4,50.95,207.35,Inactive,86.4,Low Value,No,High,Email Campaign,62.63
3466-WAESX,0.3222,Low Risk,16,69.1,1083.7,At Risk,632.16,Medium Value,No,Low,No Action Needed,203.68
9281-PKKZE,0.6257,Medium Risk,46,43.95,2007.85,At Risk,1171.25,High Value,No,High,Loyalty Reward,732.85
3638-VBZTA,0.0343,Low Risk,68,86.5,5882.75,Champions,5392.52,Premium,No,Low,No Action Needed,184.96
7459-IMVYU,0.1964,Low Risk,38,69.95,2657.55,Loyal Customers,1993.16,High Value,No,Low,No Action Needed,391.46
7776-QWNFX,0.3398,Low Risk,30,50.4,1527.5,At Risk,891.04,High Value,Yes,Low,No Action Needed,302.78
6689-TCZHQ,0.7852,High Risk,5,78.95,378.4,At Risk,189.2,Medium Value,Yes,High,Discount Offer,148.56
8563-OYMQY,0.592,Medium Risk,17,90.95,1612.2,Loyal Customers,1209.15,High Value,No,High,Loyalty Reward,715.82
0754-EEBDC,0.0312,Low Risk,4,19.9,76.65,Inactive,19.16,Low Value,No,Low,No Action Needed,0.6
5777-ZPQNC,0.0725,Low Risk,12,20.15,260.7,Inactive,86.9,Low Value,No,Low,No Action Needed,6.3
1951-IEYXM,0.0239,Low Risk,72,90.6,6441.85,Champions,6441.85,Premium,No,Low,No Action Needed,153.96
3318-NMQXL,0.8897,High Risk,3,92.0,266.8,At Risk,155.63,Low Value,No,High,Email Campaign,138.46
3143-ILDAL,0.5153,Medium Risk,56,94.45,5124.6,Champions,4697.55,Premium,Yes,High,Loyalty Reward,2420.65
1022-RKXDR,0.0716,Low Risk,41,24.85,962.25,At Risk,481.12,Medium Value,No,Low,No Action Needed,34.45
2361-FJWNO,0.1041,Low Risk,40,36.0,1382.9,At Risk,806.69,Medium Value,No,Low,No Action Needed,83.98
2272-UOINI,0.4843,Medium Risk,7,78.5,571.05,Loyal Customers,380.7,Medium Value,No,Medium,SMS Reminder,184.37
8232-UTFOZ,0.0104,Low Risk,69,19.95,1399.35,At Risk,699.68,Medium Value,No,Low,No Action Needed,7.28
3750-YHRYO,0.0595,Low Risk,7,20.65,150.0,Inactive,37.5,Low Value,No,Low,No Action Needed,2.23
6637-KYRCV,0.6885,Medium Risk,5,30.5,167.2,Inactive,41.8,Low Value,No,Medium,SMS Reminder,28.78
5668-MEISB,0.0358,Low Risk,72,106.1,7657.4,Champions,7657.4,Premium,No,Low,No Action Needed,274.13
0129-QMPDR,0.0421,Low Risk,44,20.5,865.05,Inactive,360.44,Medium Value,No,Low,No Action Needed,15.17
7188-CBBBA,0.5684,Medium Risk,65,95.5,6153.85,Champions,5641.03,Premium,No,High,Loyalty Reward,3206.36
5356-CSVSQ,0.8261,High Risk,3,64.6,174.2,At Risk,87.1,Low Value,No,High,Email Campaign,71.95
3221-CJMSG,0.1856,Low Risk,24,51.1,1269.6,At Risk,634.8,Medium Value,No,Low,No Action Needed,117.82
4720-VSTSI,0.4808,Medium Risk,44,84.8,3862.55,Loyal Customers,2896.91,High Value,Yes,High,Loyalty Reward,1392.83
3219-JQRSL,0.0788,Low Risk,72,89.1,6352.4,Champions,5823.03,Premium,No,Low,No Action Needed,458.85
2801-NISEI,0.2347,Low Risk,24,54.95,1348.5,At Risk,674.25,Medium Value,No,Low,No Action Needed,158.25
3946-MHCZW,0.7752,High Risk,1,50.9,50.9,Inactive,21.21,Low Value,Yes,High,Email Campaign,16.44
4623-ZKHLY,0.1597,Low Risk,22,20.45,471.55,Inactive,157.18,Low Value,No,Low,No Action Needed,25.1
6732-VAILE,0.0578,Low Risk,70,85.95,5931.75,Champions,5437.44,Premium,No,Low,No Action Needed,314.28
8201-AAXCB,0.3949,Low Risk,25,60.35,1404.65,At Risk,702.32,Medium Value,No,Low,No Action Needed,277.35
7696-CFTAT,0.0408,Low Risk,37,19.8,726.1,Inactive,302.54,Medium Value,No,Low,No Action Needed,12.34
1845-CSBRZ,0.6062,Medium Risk,22,85.35,1961.6,At Risk,1144.27,High Value,No,High,Loyalty Reward,693.66
2123-VSCOT,0.0371,Low Risk,59,72.1,4194.85,Champions,3495.71,Premium,No,Low,No Action Needed,129.69
6651-AZVTJ,0.8106,High Risk,49,99.8,4872.45,Champions,4060.38,Premium,Yes,Critical,Personal Relationship Manager,3291.34
4566-GOLUK,0.7579,High Risk,47,107.35,5118.95,Champions,4692.37,Premium,Yes,Critical,Personal Relationship Manager,3556.35
2484-DGXPZ,0.1987,Low Risk,31,19.55,658.95,Inactive,274.56,Medium Value,Yes,Low,No Action Needed,54.56
2018-QKYGT,0.9269,High Risk,1,81.05,81.05,At Risk,40.52,Low Value,No,High,Email Campaign,37.56
2792-VPPET,0.3116,Low Risk,3,20.5,76.95,Inactive,19.24,Low Value,No,Low,No Action Needed,6.0
7409-JURKQ,0.5137,Medium Risk,53,111.8,5809.75,Champions,5325.6,Premium,No,High,Loyalty Reward,2735.76
3247-MHJKM,0.5606,Medium Risk,1,20.2,20.2,Inactive,5.05,Low Value,No,Medium,SMS Reminder,2.83
1964-SVLEA,0.0621,Low Risk,20,19.7,415.9,Inactive,138.63,Low Value,No,Low,No Action Needed,8.61
4587-NUKOX,0.7138,High Risk,3,79.1,246.5,At Risk,123.25,Low Value,Yes,High,Email Campaign,87.98
7297-DVYGA,0.0634,Low Risk,51,19.85,996.95,Inactive,415.4,Medium Value,No,Low,No Action Needed,26.34
2239-CGBUZ,0.0989,Low Risk,51,60.5,3145.15,Loyal Customers,2096.77,High Value,No,Low,No Action Needed,207.37
0854-UYHZD,0.035,Low Risk,13,19.55,265.3,Inactive,88.43,Low Value,No,Low,No Action Needed,3.1
7243-LCGGZ,0.5956,Medium Risk,1,20.9,20.9,Inactive,5.22,Low Value,No,Medium,SMS Reminder,3.11
8267-KFGYD,0.6465,Medium Risk,1,21.05,21.05,Inactive,5.26,Low Value,No,Medium,SMS Reminder,3.4
4890-VMUAV,0.0683,Low Risk,63,71.5,4576.3,Champions,4194.94,Premium,No,Low,No Action Needed,286.51
9261-WDCAF,0.658,Medium Risk,3,54.65,189.1,Inactive,78.79,Low Value,No,Medium,SMS Reminder,51.84
3764-MNMOI,0.0103,Low Risk,46,19.2,908.15,Inactive,378.4,Medium Value,No,Low,No Action Needed,3.9
7442-YGZFK,0.7147,High Risk,1,49.8,49.8,Inactive,20.75,Low Value,No,High,Email Campaign,14.83
0420-BWTPW,0.4855,Medium Risk,8,25.5,215.2,Inactive,53.8,Low Value,Yes,Medium,SMS Reminder,26.12
8229-BUJHX,0.0085,Low Risk,71,20.5,1500.95,At Risk,750.48,Medium Value,No,Low,No Action Needed,6.38
7449-HVPIV,0.4774,Medium Risk,55,90.4,5099.15,Champions,4249.29,Premium,No,High,Loyalty Reward,2028.61
5504-WSIUR,0.1205,Low Risk,70,90.25,6385.95,Champions,5853.79,Premium,No,Low,No Action Needed,705.38
8183-ONMXC,0.8225,High Risk,2,80.75,159.45,At Risk,79.72,Low Value,Yes,High,Email Campaign,65.57
8466-PZBLH,0.245,Low Risk,67,104.6,6885.75,Champions,6885.75,Premium,No,Low,No Action Needed,1687.01
9614-RMGHA,0.4833,Medium Risk,65,91.85,5940.85,Champions,5445.78,Premium,Yes,High,Loyalty Reward,2631.95
8735-IJJEG,0.402,Medium Risk,14,50.2,668.85,At Risk,334.42,Medium Value,No,Medium,SMS Reminder,134.44
0564-MUUQK,0.6,Medium Risk,20,95.5,1916.2,Loyal Customers,1437.15,High Value,No,High,Loyalty Reward,862.29
5054-IEXZT,0.92,High Risk,1,75.35,75.35,At Risk,37.67,Low Value,Yes,High,Email Campaign,34.66
5834-ASPWA,0.9471,High Risk,1,75.45,75.45,At Risk,37.72,Low Value,Yes,High,Email Campaign,35.72
0701-RFGFI,0.6876,Medium Risk,49,95.4,4613.95,Champions,3844.96,Premium,No,High,Loyalty Reward,2643.79
0019-EFAEP,0.0285,Low Risk,72,101.3,7261.25,Champions,7261.25,Premium,No,Low,No Action Needed,206.95
5619-PTMIK,0.3853,Low Risk,46,53.1,2459.8,At Risk,1434.88,High Value,No,Low,No Action Needed,552.86
3737-XBQDD,0.6069,Medium Risk,24,84.85,2048.8,Loyal Customers,1365.87,High Value,No,High,Loyalty Reward,828.95
5882-CMAZQ,0.5355,Medium Risk,5,34.25,163.55,Inactive,54.52,Low Value,No,Medium,SMS Reminder,29.2
5846-QFDFI,0.4692,Medium Risk,33,88.6,2888.7,Loyal Customers,2166.52,High Value,No,High,Loyalty Reward,1016.53
4445-KWOKW,0.1054,Low Risk,42,60.15,2421.6,Loyal Customers,1614.4,High Value,No,Low,No Action Needed,170.16
3511-APPBJ,0.5223,Medium Risk,23,99.95,2292.75,Loyal Customers,1719.56,High Value,No,High,Loyalty Reward,898.13
7967-HYCDE,0.708,High Risk,8,70.7,553.4,Inactive,230.58,Medium Value,No,High,Discount Offer,163.25
2430-RRYUW,0.0425,Low Risk,66,54.8,3465.7,Loyal Customers,2310.47,High Value,No,Low,No Action Needed,98.19
3948-XHGNA,0.3637,Low Risk,24,49.55,1210.4,At Risk,605.2,Medium Value,Yes,Low,No Action Needed,220.11
3723-BFBGR,0.3473,Low Risk,24,54.8,1291.3,At Risk,645.65,Medium Value,No,Low,No Action Needed,224.23
0565-IYCGT,0.2739,Low Risk,69,78.6,5356.45,Champions,4910.08,Premium,Yes,Low,No Action Needed,1344.87
5447-WZAFP,0.2897,Low Risk,53,100.3,5200.8,Champions,4334.0,Premium,No,Low,No Action Needed,1255.56
5110-CHOPY,0.206,Low Risk,60,53.6,3237.05,Loyal Customers,2427.79,High Value,No,Low,No Action Needed,500.12
5445-UTODQ,0.8692,High Risk,7,81.1,576.65,At Risk,288.32,Medium Value,Yes,High,Discount Offer,250.61
4425-OWHWB,0.0699,Low Risk,20,19.35,433.75,Inactive,144.58,Low Value,No,Low,No Action Needed,10.11
7892-QVYKW,0.5943,Medium Risk,23,85.6,1868.4,At Risk,1089.9,High Value,No,High,Loyalty Reward,647.73
9675-ICXCT,0.0262,Low Risk,72,80.8,5728.55,Champions,5251.17,Premium,No,Low,No Action Needed,137.58
1024-VRZHF,0.8479,High Risk,11,74.95,825.7,At Risk,481.66,Medium Value,Yes,High,Discount Offer,408.4
4703-MQYKT,0.0341,Low Risk,21,19.6,390.4,Inactive,130.13,Low Value,No,Low,No Action Needed,4.44
9497-QCMMS,0.9688,High Risk,1,93.55,93.55,Loyal Customers,62.37,Low Value,Yes,High,Email Campaign,60.42
5692-ICXLW,0.7733,High Risk,31,90.7,2845.15,Champions,2370.96,High Value,No,Critical,Personal Relationship Manager,1833.46
0602-DDUML,0.0303,Low Risk,57,69.75,3894.4,Loyal Customers,2920.8,High Value,No,Low,No Action Needed,88.5
2208-MPXIO,0.0291,Low Risk,45,20.0,886.4,Inactive,369.33,Medium Value,No,Low,No Action Needed,10.75
1960-UYCNN,0.8293,High Risk,10,95.25,1021.55,Loyal Customers,766.16,Medium Value,No,High,Discount Offer,635.38
0348-SDKOL,0.5877,Medium Risk,58,102.1,5885.4,Champions,5885.4,Premium,Yes,High,Loyalty Reward,3458.85
3190-FZATL,0.2042,Low Risk,14,19.95,268.4,Inactive,89.47,Low Value,No,Low,No Action Needed,18.27
7336-RLLRH,0.2261,Low Risk,27,80.85,2204.35,Loyal Customers,1653.26,High Value,No,Low,No Action Needed,373.8
4373-MAVJG,0.8123,High Risk,14,90.9,1259.0,Loyal Customers,944.25,High Value,Yes,Critical,Personal Relationship Manager,767.01
8901-HJXTF,0.4214,Medium Risk,12,29.2,309.1,Inactive,103.03,Low Value,Yes,Medium,SMS Reminder,43.42
7710-JSYOA,0.121,Low Risk,69,93.3,6398.05,Champions,5864.88,Premium,No,Low,No Action Needed,709.65
5419-KLXBN,0.5875,Medium Risk,25,89.15,2257.75,Loyal Customers,1505.17,High Value,Yes,High,Loyalty Reward,884.29
3424-NMNBO,0.627,Medium Risk,58,108.85,6287.25,Champions,6287.25,Premium,Yes,High,Loyalty Reward,3942.11
9885-MFVSU,0.0516,Low Risk,35,46.35,1662.05,At Risk,969.53,High Value,No,Low,No Action Needed,50.03
4514-GFCFI,0.8224,High Risk,16,84.75,1350.15,At Risk,787.59,Medium Value,Yes,High,Discount Offer,647.71
0607-MVMGC,0.2326,Low Risk,45,78.75,3600.65,Champions,3000.54,High Value,No,Low,No Action Needed,697.93
3365-SAIGS,0.7745,High Risk,17,83.55,1329.15,At Risk,775.34,Medium Value,No,High,Discount Offer,600.5
9828-AOQLM,0.8183,High Risk,1,45.7,45.7,Inactive,15.23,Low Value,Yes,High,Email Campaign,12.46
8022-BECSI,0.0542,Low Risk,22,19.6,422.5,Inactive,140.83,Low Value,No,Low,No Action Needed,7.63
8000-REIQB,0.9372,High Risk,1,69.95,69.95,Inactive,23.32,Low Value,Yes,High,Email Campaign,21.86
9993-LHIEB,0.0178,Low Risk,67,67.85,4627.65,Loyal Customers,3470.74,Premium,No,Low,No Action Needed,61.78
0266-CLZKZ,0.2763,Low Risk,67,105.65,6717.9,Champions,6717.9,Premium,No,Low,No Action Needed,1856.16
7615-ESMYF,0.8306,High Risk,2,44.6,97.1,Inactive,40.46,Low Value,Yes,High,Email Campaign,33.61
3858-VOBET,0.731,High Risk,23,74.95,1710.45,At Risk,997.76,High Value,Yes,Critical,Personal Relationship Manager,729.36
7020-OZKXZ,0.7022,High Risk,9,75.5,637.4,At Risk,318.7,Medium Value,No,High,Discount Offer,223.79
3977-QCRSL,0.2885,Low Risk,5,20.15,117.95,Inactive,29.49,Low Value,No,Low,No Action Needed,8.51
0017-DINOC,0.0505,Low Risk,54,45.2,2460.55,At Risk,1435.32,High Value,No,Low,No Action Needed,72.48
1447-PJGGA,0.284,Low Risk,57,95.25,5464.65,Champions,5009.26,Premium,Yes,Low,No Action Needed,1422.63
8565-CLBZW,0.654,Medium Risk,24,89.85,2165.05,Loyal Customers,1443.37,High Value,Yes,High,Loyalty Reward,943.96
9139-WQQDY,0.2535,Low Risk,49,100.45,4941.8,Champions,4118.17,Premium,Yes,Low,No Action Needed,1043.96
0224-HJAPT,0.7794,High Risk,5,47.15,223.15,Inactive,92.98,Low Value,Yes,High,Email Campaign,72.47
8086-OVPWV,0.8527,High Risk,2,80.2,181.1,At Risk,90.55,Low Value,Yes,High,Email Campaign,77.21
9430-FRQOC,0.8875,High Risk,4,87.1,341.45,At Risk,199.18,Medium Value,Yes,High,Discount Offer,176.77
7639-OPLNG,0.0431,Low Risk,70,79.25,5731.85,Champions,5254.2,Premium,No,Low,No Action Needed,226.46
3074-GQWYX,0.7998,High Risk,5,75.9,357.75,At Risk,178.88,Medium Value,Yes,High,Discount Offer,143.07
1492-QGCLU,0.2602,Low Risk,53,85.7,4616.1,Champions,3846.75,Premium,No,Low,No Action Needed,1000.92
6845-RGTYS,0.6549,Medium Risk,47,98.75,4533.7,Champions,4155.89,Premium,Yes,High,Loyalty Reward,2721.69
7328-OWMOM,0.04,Low Risk,31,20.1,589.25,Inactive,245.52,Medium Value,No,Low,No Action Needed,9.82
4418-LZMSV,0.1996,Low Risk,13,61.8,750.1,At Risk,437.56,Medium Value,No,Low,No Action Needed,87.34
5155-AZQPB,0.1971,Low Risk,28,49.9,1410.25,At Risk,705.12,Medium Value,No,Low,No Action Needed,138.98
